mem_no,mem_id,mem_sex,mem_age,mem_loc,mem_birth_ddi,mate_blood,pf_ins_yn,mbti_code,food_cat,concn
1540204,AAXB,f,33,g,9,4,y,INFJ,western chinese korean,0.0
1540206,ti45,m,35,i,7,3,y,ESFP,western etc korean japanese,0.0
1540306,VMbF,m,29,f,1,2,y,ISTP,western,0.0
1540353,C35N,m,38,b,4,1,y,ISFJ,western dessert japanese,0.0
1540522,GKio,m,39,f,3,2,y,ISFP,western chinese korean,0.0
1540530,ROgz,m,39,l,3,4,y,INFJ,chinese korean japanese,0.0
1540631,NUvP,m,34,b,8,4,y,INTP,western korean,0.0
1540773,u4Ln,f,38,c,4,3,y,ENTJ,western korean japanese,0.0
1540788,o8h3,m,39,p,3,3,y,ESFJ,western korean,0.0
1540819,L9Bp,m,39,f,3,1,y,INTJ,dessert korean western chinese japanese,0.0
1540840,R4v6,m,39,p,3,4,y,ISFJ,chinese korean japanese,0.0
1540869,h9JX,m,38,p,4,1,y,INFP,western etc korean japanese,0.0
1540888,g5VJ,m,38,h,4,4,y,ESFP,western chinese korean,0.0
1540920,6iWo,m,34,c,8,3,y,ENTJ,western korean japanese,0.0
1540977,W9vS,m,33,k,9,4,y,ESFJ,western etc korean japanese,0.0
1540998,k69n,f,36,o,6,2,y,INFJ,western korean japanese,0.0
1541022,Yqbk,m,36,e,6,2,y,ESTP,western korean,0.0
1541031,d5AW,m,33,g,9,3,y,INFJ,western chinese korean japanese,0.0
1541032,qied,m,38,g,4,1,y,ENTJ,western korean dessert japanese,0.0
1541045,QNhF,m,37,b,5,1,y,INTP,western chinese korean japanese,0.0
1541080,zK6a,m,32,l,10,1,y,INTP,chinese korean japanese,1.0
1541132,Fm6R,m,38,d,4,4,y,ENFP,western korean japanese,1.0
1541247,FDgK,m,36,e,6,4,y,ISFP,western chinese dessert japanese,0.0
1541269,nMTj,f,36,i,6,1,y,ENFJ,western japanese,0.0
1541303,ZTmI,m,33,o,9,3,y,ENFJ,western chinese korean japanese,0.0
1541308,RWkk,m,37,i,5,2,y,ISFJ,western chinese korean,0.0
1541357,7NtQ,m,34,i,8,3,y,INFJ,western chinese korean japanese,0.0
1541370,Cdyt,m,34,k,8,4,y,ENFP,western japanese,0.0
1541395,WmNs,m,37,b,5,2,y,INFP,western korean,0.0
1541604,lWqI,f,38,i,4,3,y,ESFP,korean,0.0
1541762,uTeA,m,39,k,3,3,y,INFJ,western etc korean,1.0
1541848,YPYm,m,35,i,7,2,y,INFJ,etc korean japanese,1.0
1541986,FDBq,f,30,d,0,3,y,INTJ,western korean japanese,0.0
1542044,paO0,m,34,k,8,3,y,ESTJ,western korean japanese,0.0
1542164,BY2b,m,38,c,4,2,y,ISFP,western etc chinese korean,0.0
1542273,jcbT,m,31,j,11,1,y,INFP,korean,0.0
1542286,MVv9,f,34,i,8,1,y,ESFP,western korean japanese,0.0
1542305,g2CV,m,34,c,8,4,y,INTP,western chinese japanese,0.0
1542331,M8Uy,m,38,g,4,1,y,ISFP,western korean japanese,0.0
1542348,NUyN,m,36,i,6,2,y,INFJ,western chinese korean japanese,1.0
1542423,xbgN,m,39,k,3,4,y,ENFP,western etc korean,0.0
1542428,E97m,m,37,i,5,4,y,ESFP,western korean japanese,0.0
1542508,FOk6,m,39,b,3,3,y,INTP,korean,0.0
1542516,BRQ5,m,32,o,10,3,y,ISFP,western etc korean japanese,0.0
1542556,3Lom,m,34,o,8,3,y,ESFP,western korean,0.0
1542571,Zhzw,m,37,g,5,4,y,ESFJ,western chinese korean japanese,0.0
1542660,uF9w,f,38,h,4,4,y,ENFJ,western korean,0.0
1542835,YNVd,f,35,h,7,2,y,INFJ,korean japanese,0.0
1542853,1f9z,f,37,b,5,2,y,INFP,western dessert chinese korean,0.0
1542886,7ZO3,m,36,o,6,2,y,ENFJ,korean,0.0
1542908,F3lq,f,33,l,9,1,y,INFP,western korean japanese,0.0
1542949,hy73,f,24,k,6,2,y,ISFP,western japanese,0.0
1543140,Fwfb,m,37,b,5,2,y,INFP,korean japanese,0.0
1543200,0BhU,m,35,h,7,3,y,ESTP,western korean japanese,1.0
1543327,2mGA,m,30,k,0,3,y,INFJ,chinese korean,0.0
1543337,h2gj,m,36,o,6,1,y,INFJ,western korean japanese,0.0
1543449,3sgC,m,32,c,10,1,y,INFP,korean dessert japanese,0.0
1543463,dQZW,m,38,p,4,3,y,ISFJ,western korean japanese,0.0
1543562,eROU,m,38,o,4,3,y,ISFP,chinese korean japanese,0.0
1543589,HI8N,m,37,b,5,3,y,ISFP,western korean japanese,0.0
1543694,d2tD,m,34,b,8,2,y,ISFP,western korean,0.0
1543726,pk9v,m,33,h,9,3,y,ESFP,etc chinese korean,0.0
1543781,kGuP,m,29,h,1,2,y,ENTJ,western korean japanese,0.0
1543804,VVIx,m,30,c,0,2,y,INTP,western chinese korean japanese,0.0
1543907,cCaN,m,39,b,3,4,y,INFP,korean,0.0
1544007,7eET,m,34,d,8,1,y,INFJ,korean western chinese etc japanese,0.0
1544182,MBVG,m,34,m,8,2,y,INFP,western etc korean japanese,0.0
1544247,VPT4,f,38,b,4,1,y,ISFP,western etc korean japanese,0.0
1544270,CE9C,m,31,i,11,3,y,ENFP,western korean,0.0
1544319,Qph3,f,29,l,1,2,y,ESFP,japanese,0.0
1544464,eP0q,m,28,o,2,1,y,INFP,western chinese japanese,0.0
1544491,hCz5,m,34,d,8,1,y,ENFP,western korean,0.0
1544625,58kr,m,34,b,8,1,y,ISTJ,western japanese,0.0
1544678,OtQx,m,36,o,6,2,y,ISFP,western etc korean japanese,0.0
1544879,bjPH,m,38,o,4,4,y,ISFJ,western korean japanese,0.0
1544935,4pRv,m,37,h,5,4,y,INFJ,western chinese korean japanese,1.0
1545018,NBYi,f,36,b,6,2,y,ISFJ,western japanese,0.0
1545048,jfJL,f,30,i,0,3,y,INFP,western korean dessert japanese,1.0
1545079,Lpwg,m,34,h,8,4,y,INFP,japanese,0.0
1545109,ZJCu,m,35,h,7,2,y,INTP,western chinese japanese,0.0
1545157,2RJ8,m,39,f,3,2,y,INFJ,western korean japanese,0.0
1545167,i04E,m,33,b,9,3,y,INTJ,western chinese korean japanese,0.0
1545180,il6O,m,37,h,5,1,y,ENFJ,western chinese korean japanese,0.0
1545232,48kT,m,33,b,9,2,y,ISTJ,western chinese korean,0.0
1545290,hmhn,m,39,n,3,1,y,ENFJ,western chinese korean japanese,0.0
1545340,Iabi,m,36,p,6,1,y,ENFP,dessert korean western chinese japanese,0.0
1545416,hwkJ,m,38,z,4,1,y,INTJ,etc korean,1.0
1545455,vuox,m,33,e,9,1,y,ESFP,western etc korean japanese,0.0
1545463,9s7M,m,24,c,6,4,y,INFP,chinese korean,0.0
1545475,0u17,m,35,b,7,3,y,INFJ,western chinese korean japanese,0.0
1545582,79Hl,m,39,h,3,3,y,ISTP,western chinese korean japanese,0.0
1545727,nSOy,m,36,i,6,1,y,ISFP,dessert korean western etc japanese,0.0
1545737,zxWH,m,37,o,5,3,y,INFP,western korean japanese,0.0
1545911,DqW4,m,38,l,4,3,y,ENTJ,western korean japanese,0.0
1545958,Eu11,f,38,i,4,2,y,ISFJ,western etc korean japanese,0.0
1545960,6vlU,m,39,b,3,3,y,INFP,korean japanese,0.0
1545961,BY9z,m,28,o,2,4,y,ISFP,korean,0.0
1545991,QOnO,m,34,b,8,3,y,INFP,western etc korean,0.0
1546045,w4Ig,m,32,b,10,1,y,ISTJ,western korean dessert,0.0
1546054,pqE8,m,35,i,7,1,y,INFJ,dessert,0.0
1546130,vLfB,f,38,h,4,3,y,INFJ,western etc korean japanese,0.0
1546217,vX7t,m,38,b,4,1,y,ISFP,western korean,0.0
1546243,oNlD,m,39,b,3,4,y,ENFP,korean japanese,0.0
1546282,C9cD,m,35,i,7,1,y,ISFP,western korean japanese,0.0
1546320,eXdL,m,30,b,0,3,y,INFJ,etc korean japanese,0.0
1546333,sbWG,m,39,h,3,3,y,ESFJ,western etc chinese korean,0.0
1546394,G5gL,m,35,k,7,2,y,ISFP,western chinese korean japanese,0.0
1546452,PADW,m,34,n,8,2,y,INFP,western dessert korean,0.0
1546457,2tWe,f,26,n,4,4,y,ISFP,korean,0.0
1546618,GRnC,m,39,d,3,1,y,INFP,western korean japanese,0.0
1546673,9npQ,m,34,c,8,1,y,INFJ,korean,0.0
1546763,lGJT,m,25,b,5,2,y,INFP,western korean,0.0
1546767,i6gf,m,29,e,1,3,y,INFP,chinese korean japanese,0.0
1546780,AuFh,m,35,l,7,2,y,ENFP,western korean,0.0
1546853,ssww,m,35,d,7,4,y,ISFP,western korean japanese,0.0
1546881,C35h,m,34,i,8,4,y,INFJ,western chinese korean,0.0
1546956,DiiL,m,39,c,3,1,y,ISFP,western chinese korean japanese,0.0
1546972,1XL7,f,34,h,8,4,y,ENFJ,western korean japanese,0.0
1547086,GBNs,f,37,b,5,2,y,INTP,western etc korean japanese,0.0
1547138,y0Lj,m,32,e,10,1,y,INFP,japanese,0.0
1547158,HgDs,m,38,e,4,1,y,INFP,western chinese korean japanese,0.0
1547206,TTQu,f,36,a,6,3,y,ENFP,korean dessert japanese,0.0
1547256,IHjq,f,25,q,5,3,y,ISFJ,western dessert japanese,0.0
1547334,JKEX,m,36,l,6,2,y,INFJ,western korean dessert japanese,0.0
1547364,idp0,f,38,b,4,1,y,ISTJ,western etc korean japanese,0.0
1547511,SF1J,m,29,c,1,2,y,INFP,western korean japanese,0.0
1547514,psGq,f,37,q,5,2,y,ISFP,korean,0.0
1547550,4zPN,f,38,f,4,2,y,ISFP,dessert western chinese etc japanese,0.0
1547588,mead,m,39,i,3,3,y,INFJ,western korean japanese,0.0
1547606,2HEk,f,29,f,1,3,y,ISFP,western chinese dessert japanese,0.0
1547608,o1Gu,m,33,d,9,1,y,ISFP,korean japanese,0.0
1547665,HhKQ,m,39,b,3,1,y,ISFJ,western korean,0.0
1547699,BIZN,m,37,k,5,4,y,ISFJ,western etc korean japanese,0.0
1547705,m3LA,m,33,k,9,4,y,ISFJ,western chinese dessert japanese,0.0
1547788,RIAq,m,36,a,6,2,y,INFP,western etc korean japanese,0.0
1547864,tW5B,m,37,c,5,2,y,ISTP,western etc korean japanese,0.0
1547892,66n8,f,34,i,8,1,y,ISTP,western etc korean,0.0
1547924,KQ7g,m,35,e,7,4,y,ENFP,western korean japanese,0.0
1547927,F7o2,m,36,i,6,4,y,ISFP,western etc korean,0.0
1547953,VrEt,f,30,k,0,3,y,ENFP,western korean japanese,0.0
1547954,Nx3z,f,39,h,3,3,y,ISFP,western etc korean japanese,0.0
1548016,7jAO,m,39,g,3,1,y,ESTJ,western korean dessert japanese,0.0
1548150,BMsX,f,37,p,5,1,y,INFP,korean western chinese etc japanese,0.0
1548170,u3ZL,m,39,h,3,2,y,ENFP,japanese,0.0
1548190,C1Pq,f,37,b,5,2,y,ISTJ,western korean japanese,0.0
1548200,BLB9,m,36,b,6,1,y,INFJ,western korean japanese,0.0
1548215,Jlio,m,31,h,11,4,y,ISTP,western dessert,0.0
1548244,ZYz7,f,39,b,3,1,y,ISTP,etc korean japanese,0.0
1548275,qzk0,f,27,f,3,3,y,ENFP,dessert korean western etc japanese,0.0
1548301,M5ob,m,37,h,5,3,y,ESFJ,western chinese korean japanese,1.0
1548314,dzNS,f,39,e,3,1,y,INFP,western chinese korean japanese,0.0
1548318,VvOl,f,35,b,7,1,y,ISFP,western,0.0
1548322,ml0D,f,37,i,5,1,y,INFJ,western korean dessert japanese,0.0
1548362,bYEX,f,38,j,4,4,y,ENFP,korean japanese,0.0
1548443,duNr,m,39,g,3,1,y,ISFJ,western korean,0.0
1548450,myLB,m,34,f,8,2,y,ESFJ,western chinese korean japanese,0.0
1548457,qKcC,f,39,i,3,2,y,ESFJ,western korean dessert japanese,0.0
1548513,JGFM,m,29,h,1,2,y,ESFP,western korean japanese,0.0
1548637,NAet,m,38,o,4,3,y,ISFJ,western korean,0.0
1548744,j0Vm,m,37,k,5,4,y,INFP,western korean japanese,1.0
1548751,XIba,m,34,b,8,1,y,ENFP,western chinese korean japanese,0.0
1548818,ditx,f,36,b,6,3,y,ISFP,korean dessert japanese,0.0
1548928,KYTv,f,34,i,8,1,y,ENFP,western korean japanese,0.0
1548929,MoYM,m,37,g,5,3,y,ISFJ,western chinese korean japanese,0.0
1548964,PKMY,m,30,b,0,3,y,ENFJ,western japanese,0.0
1549033,UwzG,f,32,o,10,1,y,ENFJ,western chinese korean,0.0
1549036,Nr7Q,f,27,b,3,2,y,ESFJ,dessert korean western etc japanese,0.0
1549102,rxG1,m,35,e,7,2,y,ENTP,etc korean japanese,0.0
1549148,fbQF,m,37,p,5,1,y,INFP,western chinese korean japanese,0.0
1549180,ABzu,f,37,m,5,2,y,ENFP,western etc chinese korean,0.0
1549199,P8t0,f,34,i,8,4,y,ENFP,western dessert,0.0
1549243,ZR3K,m,39,c,3,4,y,ENFJ,korean japanese,0.0
1549343,Hgl2,m,37,g,5,4,y,INFP,chinese korean japanese,1.0
1549417,2Ciq,f,38,f,4,1,y,ENFP,western korean japanese,0.0
1549454,jIxQ,m,27,b,3,1,y,INFP,western etc korean japanese,1.0
1549477,IVHS,m,31,h,11,4,y,ISFP,western etc korean japanese,0.0
1549493,noma,m,31,l,11,3,y,ISFP,western korean japanese,1.0
1549532,LWeB,m,35,h,7,1,y,INFP,western korean japanese,0.0
1549601,drWN,m,38,f,4,2,y,INFJ,western korean,0.0
1549629,4Tvf,m,35,b,7,1,y,INFJ,western etc korean japanese,1.0
1549677,GcyB,m,38,m,4,1,y,INFJ,korean western chinese etc japanese,0.0
1549682,AW6Y,m,36,i,6,3,y,INFJ,western chinese korean japanese,0.0
1549733,35A0,m,37,b,5,1,y,INFP,chinese korean japanese,0.0
1549755,fKTT,m,39,n,3,2,y,ISFP,chinese korean japanese,0.0
1549766,MoYu,m,36,b,6,2,y,INFP,etc japanese,0.0
1549784,ZOCi,m,37,b,5,1,y,INFJ,chinese korean japanese,0.0
1549842,9fme,m,34,n,8,3,y,INTP,dessert korean western chinese japanese,0.0
1549871,lub2,m,37,i,5,1,y,ENTJ,western korean japanese,1.0
1549899,nbnH,m,36,i,6,1,y,ISFP,western korean japanese,0.0
1549945,a9CD,f,32,e,10,2,y,INFP,etc korean japanese,0.0
1549947,6qFe,f,34,b,8,1,y,ISTJ,western korean dessert japanese,0.0
1549963,c7sY,f,36,i,6,3,y,ENFP,korean western chinese etc japanese,0.0
1549988,tkqY,m,37,o,5,1,y,INFP,western korean japanese,0.0
1550137,ZFxF,f,32,i,10,1,y,ESTJ,western korean,0.0
1550180,64DD,f,38,k,4,3,y,ESFJ,western chinese korean,0.0
1550224,MOgj,m,36,b,6,2,y,ENFP,korean chinese dessert,0.0
1550260,PSAt,m,37,e,5,3,y,INFP,western korean japanese,0.0
1550279,RBla,m,34,f,8,2,y,ENFJ,western korean japanese,0.0
1550318,oucD,f,38,h,4,4,y,ENFP,western korean dessert japanese,0.0
1550342,9cBw,m,30,i,0,3,y,ISFP,western korean,0.0
1550369,8h7R,m,37,k,5,2,y,ENFP,western etc korean,0.0
1550401,f8qP,m,27,h,3,1,y,INFP,western japanese,0.0
1550402,ruZu,m,37,b,5,2,y,ISFP,dessert korean western chinese japanese,0.0
1550431,sFza,f,36,f,6,1,y,ENFP,korean western dessert japanese,0.0
1550432,7stn,m,33,g,9,2,y,INFP,western korean japanese,1.0
1550550,CWXu,m,32,c,10,3,y,INFP,korean,0.0
1550577,Cxz4,f,31,i,11,1,y,INTP,western etc korean,0.0
1550595,gYXV,m,32,b,10,1,y,ENFJ,dessert korean western chinese japanese,0.0
1550689,9CRb,m,37,c,5,4,y,ENFP,western korean japanese,0.0
1550821,RqY4,m,31,b,11,3,y,ENTJ,western korean chinese dessert,0.0
1550923,q0VV,m,37,p,5,1,y,ESFP,western chinese japanese,0.0
1550932,qDfz,m,39,b,3,1,y,INFP,western korean dessert japanese,0.0
1550946,w12Z,m,30,o,0,1,y,INFP,korean,0.0
1550972,eCmg,f,37,i,5,1,y,ENFP,western chinese korean,0.0
1551108,AKQd,m,38,b,4,3,y,INFP,western korean japanese,0.0
1551189,FUk8,m,32,i,10,2,y,INFP,western etc korean,0.0
1551235,Lxc1,m,33,p,9,1,y,ISFP,japanese,0.0
1551349,1BkS,m,27,g,3,4,y,ENFP,chinese korean japanese,0.0
1551350,shhk,m,35,e,7,1,y,INFJ,japanese,0.0
1551352,1TIt,f,37,h,5,1,y,INTJ,western korean dessert etc,0.0
1551356,efT2,f,37,k,5,3,y,INFP,western dessert,0.0
1551379,Tg8N,m,39,b,3,3,y,INFP,western etc chinese japanese,0.0
1551455,GiEQ,f,36,d,6,3,y,ISFP,western korean japanese,0.0
1551481,dPRN,m,33,h,9,1,y,ESFJ,western chinese,0.0
1551487,Bkpz,m,38,f,4,1,y,ENFP,western etc korean,0.0
1551523,HmRS,m,39,j,3,2,y,ENFJ,western etc japanese,0.0
1551537,xBQl,m,39,i,3,1,y,ISFJ,etc korean,0.0
1551551,stlC,m,35,b,7,3,y,ENFP,western chinese korean,0.0
1551562,f8sW,f,38,k,4,2,y,ENFJ,western korean,0.0
1551571,qR6H,m,36,i,6,1,y,ISFP,western korean japanese,0.0
1551585,bAD9,f,38,b,4,1,y,ENTJ,western dessert,0.0
1551609,nxbU,m,34,p,8,2,y,INFJ,dessert korean western chinese japanese,1.0
1551637,x3eo,m,33,b,9,3,y,ENTP,korean dessert japanese,0.0
1551641,0fGa,f,36,b,6,4,y,ISFP,western korean japanese,0.0
1551680,8ZMx,f,23,b,7,2,y,ENTJ,western chinese korean japanese,0.0
1551736,et9Q,f,38,h,4,4,y,ESFJ,western,0.0
1551783,UYFU,m,37,o,5,3,y,ISFJ,chinese korean,0.0
1551790,an9J,f,39,c,3,3,y,ISFP,japanese,0.0
1551817,ga3V,m,36,b,6,3,y,ISFP,western chinese korean japanese,0.0
1551921,KANV,f,32,i,10,2,y,INFP,western korean japanese,0.0
1551972,Jde6,f,37,j,5,1,y,ISFP,western korean dessert japanese,0.0
1552031,w4Hj,m,36,f,6,2,y,ISTJ,western chinese korean japanese,0.0
1552033,RHlw,m,38,i,4,1,y,ENTJ,western dessert,1.0
1552106,cr9R,m,31,b,11,1,y,ESFP,dessert korean western chinese japanese,0.0
1552121,VOsF,m,39,f,3,3,y,ENTJ,western,1.0
1552133,7DWQ,m,35,e,7,1,y,ENFJ,western chinese korean japanese,0.0
1552180,zzn3,m,35,k,7,1,y,INFP,chinese korean japanese,1.0
1552187,2Tuy,m,37,i,5,1,y,INTJ,western chinese dessert japanese,0.0
1552288,L5eo,m,37,b,5,2,y,ENFP,western korean,1.0
1552323,zNWC,m,36,g,6,1,y,INTP,western etc korean japanese,0.0
1552357,DEHi,f,25,d,5,1,y,ISTJ,western etc korean japanese,0.0
1552395,6tcy,m,37,b,5,1,y,ISFJ,western dessert japanese,0.0
1552401,auz8,f,29,n,1,2,y,ESFP,western korean japanese,0.0
1552403,xVlF,m,38,j,4,2,y,INTJ,korean,0.0
1552447,saa3,f,20,b,10,1,y,ISFJ,western dessert japanese,0.0
1552482,0H2W,m,36,b,6,1,y,ENFP,japanese,0.0
1552548,xD95,f,25,g,5,1,y,INFP,etc chinese korean japanese,0.0
1552638,0YPj,m,23,f,7,1,y,ISTP,western korean,0.0
1552650,Gfuu,m,34,d,8,2,y,ISTP,korean,0.0
1552948,FaA0,m,39,l,3,1,y,ISFJ,western korean japanese,0.0
1552966,eF16,m,38,b,4,3,y,INFP,western etc korean,0.0
1553004,oooC,m,39,o,3,3,y,ISFJ,korean,0.0
1553015,xWQl,m,39,c,3,3,y,INFP,western japanese,0.0
1553070,n79W,m,38,k,4,2,y,ISFJ,chinese korean japanese,0.0
1553175,h3XH,m,35,o,7,2,y,ESTP,western etc korean japanese,0.0
1553218,YTjy,f,31,i,11,4,y,ENFJ,western chinese korean japanese,0.0
1553264,aVqn,m,34,b,8,4,y,INFJ,korean japanese,1.0
1553311,Q4NM,m,39,b,3,2,y,INFP,western korean,0.0
1553509,o6oV,m,38,c,4,2,y,INFP,korean japanese,0.0
1553541,Nagp,m,38,b,4,2,y,ENFP,chinese korean japanese,0.0
1553556,FVNj,f,38,b,4,2,y,INTP,dessert,0.0
1553601,8V9T,f,36,i,6,1,y,INFP,western dessert japanese,0.0
1553613,Wh6z,m,37,i,5,1,y,ENFP,etc korean japanese,1.0
1553663,TrYl,f,32,o,10,1,y,INFP,western etc dessert japanese,0.0
1553758,BH1v,m,39,d,3,1,y,ENTP,korean,0.0
1553762,5y1c,f,33,b,9,3,y,ISFJ,western etc korean,0.0
1553772,N5kK,m,33,b,9,3,y,ISTP,western chinese korean japanese,0.0
1553802,K2jb,m,30,n,0,2,y,ESTJ,western korean,0.0
1553822,H4xy,f,29,b,1,1,y,INFP,western korean japanese,0.0
1553824,kKtH,f,35,b,7,1,y,ISFJ,western japanese,0.0
1553853,n87t,m,39,d,3,3,y,ISFP,korean etc dessert japanese,0.0
1553858,NuUK,m,34,o,8,1,y,ISTJ,dessert korean western etc japanese,0.0
1553864,DqGc,f,30,d,0,2,y,INFP,western,0.0
1553915,20Ts,f,37,i,5,4,y,ENFJ,etc korean japanese,0.0
1553942,eA4N,m,33,i,9,1,y,ISFJ,western etc korean japanese,0.0
1553961,xqbV,m,34,c,8,2,y,ISFP,western korean japanese,0.0
1554000,XrIQ,m,38,a,4,2,y,ENFJ,western chinese korean japanese,0.0
1554004,EwPf,m,34,d,8,3,y,ISFP,western chinese korean japanese,0.0
1554012,7AJV,f,30,k,0,3,y,ISFP,korean,0.0
1554048,OnV5,m,38,h,4,3,y,ISFP,chinese korean,0.0
1554080,lnt1,m,38,c,4,4,y,ISFJ,korean japanese,1.0
1554084,J8Fa,m,32,b,10,2,y,ENFP,western korean dessert,0.0
1554130,6qpG,f,33,e,9,4,y,ESFJ,korean,0.0
1554138,mOsM,f,34,h,8,2,y,ISFP,western etc korean japanese,0.0
1554229,9c04,m,37,f,5,4,y,ISFJ,western etc korean japanese,0.0
1554256,3bEe,m,32,h,10,2,y,INFP,western,0.0
1554325,Pxp7,m,35,b,7,4,y,ENFJ,western korean dessert japanese,0.0
1554478,aswF,m,38,a,4,3,y,ENFJ,korean japanese,0.0
1554516,UN5l,m,31,p,11,1,y,INFJ,etc korean japanese,0.0
1554676,K6SH,m,38,g,4,2,y,ENFJ,western etc korean japanese,0.0
1554678,fa1Q,m,35,n,7,1,y,INFJ,western chinese korean japanese,0.0
1554739,dz8h,m,31,g,11,3,y,ISFP,western korean japanese,0.0
1554741,HzwG,m,38,b,4,3,y,ENFJ,western etc korean japanese,0.0
1554760,AKw7,m,31,o,11,1,y,ENFJ,western korean japanese,0.0
1554906,5BW6,m,30,k,0,3,y,ISFJ,western etc korean,0.0
1554912,Z4I7,m,33,i,9,1,y,ENFJ,western korean japanese,0.0
1554926,2QWV,m,35,j,7,3,y,ISFP,chinese korean japanese,0.0
1554927,rpfe,m,35,o,7,1,y,INFJ,western etc korean japanese,0.0
1554943,JGn5,m,31,f,11,4,y,INFJ,western chinese korean,0.0
1554945,zLtP,f,35,i,7,2,y,ISFP,western etc korean,0.0
1554958,Yn97,f,33,b,9,3,y,ESTP,western etc korean japanese,0.0
1554968,yD4V,f,39,b,3,2,y,ISFP,western korean dessert japanese,0.0
1555003,HKjQ,m,35,g,7,2,y,INFJ,western korean japanese,0.0
1555020,bmxH,f,34,b,8,1,y,ISFJ,dessert korean western chinese etc,0.0
1555024,PBQy,m,36,p,6,1,y,ESFP,western chinese korean japanese,0.0
1555034,gKxn,f,36,i,6,3,y,INFJ,western etc dessert japanese,1.0
1555107,YhvZ,m,37,b,5,3,y,ESTP,korean,0.0
1555253,UiVP,m,39,b,3,1,y,ISFJ,western korean japanese,0.0
1555300,X57x,m,33,h,9,2,y,ENTJ,western korean japanese,0.0
1555306,zk87,m,31,c,11,2,y,ISFJ,western chinese korean,0.0
1555318,Fi7z,m,35,b,7,1,y,INFP,western japanese,1.0
1555359,6GLt,f,37,h,5,3,y,ESFP,western,0.0
1555480,sGP0,m,35,b,7,1,y,INFP,western chinese korean japanese,0.0
1555529,SBA7,m,33,i,9,2,y,INFJ,korean japanese,0.0
1555551,phdP,m,37,g,5,2,y,ENFJ,korean japanese,0.0
1555561,rLHx,f,34,a,8,3,y,INTP,etc korean japanese,0.0
1555581,cjk2,f,35,b,7,2,y,ESTJ,western etc korean japanese,1.0
1555653,5TGq,m,30,i,0,1,y,ISFP,chinese japanese,0.0
1555693,e0uo,f,35,z,7,3,y,ISFP,western,0.0
1555731,leqZ,f,31,i,11,1,y,ISFJ,korean,0.0
1555745,2Qid,m,35,i,7,1,y,ESFP,western korean,1.0
1555752,tWMw,m,36,e,6,3,y,ISFP,western korean dessert japanese,0.0
1555759,0lQD,f,39,p,3,2,y,ENFJ,western etc korean japanese,0.0
1555794,1s8m,m,35,e,7,1,y,INFJ,western korean dessert japanese,0.0
1555795,EEb0,f,35,p,7,3,y,ISFJ,western korean japanese,0.0
1555816,Yb4j,f,33,i,9,1,y,ISTP,western etc korean japanese,0.0
1555818,ABHS,m,37,f,5,1,y,INFP,western chinese korean japanese,0.0
1555844,fE0o,m,39,o,3,3,y,ISFJ,western korean japanese,0.0
1555871,Ddyq,m,37,h,5,3,y,INFP,western korean dessert japanese,0.0
1555882,g4QF,f,37,b,5,2,y,ISFP,western korean chinese dessert,0.0
1555977,pczz,f,36,p,6,4,y,INFJ,korean,0.0
1556004,2rOr,m,35,j,7,1,y,ISFP,western dessert japanese,0.0
1556030,F51J,m,33,c,9,1,y,ISFP,western korean dessert japanese,1.0
1556057,w0dm,f,32,b,10,2,y,ISFP,western chinese dessert japanese,0.0
1556109,WqRM,f,30,b,0,2,y,ISFP,etc korean,0.0
1556140,6qbs,m,31,b,11,4,y,ISFJ,japanese,0.0
1556145,fukh,m,38,h,4,2,y,ISFP,chinese korean japanese,0.0
1556148,W9xa,m,35,h,7,4,y,INFP,western korean japanese,1.0
1556191,BmHG,f,35,i,7,3,y,ISFP,western chinese korean japanese,0.0
1556193,jMjf,m,29,b,1,4,y,ISFP,western korean japanese,0.0
1556219,16hU,m,37,d,5,1,y,ISFP,chinese korean japanese,0.0
1556269,0tVt,f,39,k,3,1,y,ISFJ,western korean japanese,0.0
1556282,JVBI,f,36,h,6,3,y,ISFP,western etc chinese korean,0.0
1556288,FP5q,m,23,a,7,2,y,INFP,dessert japanese,0.0
1556412,TbP1,m,32,q,10,3,y,ENFJ,korean,0.0
1556522,YtN3,f,38,b,4,1,y,ISFP,chinese korean japanese,0.0
1556549,wMLi,m,29,g,1,2,y,INFJ,western korean japanese,0.0
1556581,zgmH,f,39,k,3,3,y,INFJ,western,0.0
1556589,CrP1,m,38,b,4,1,y,ENFP,korean japanese,0.0
1556682,b4uw,m,38,c,4,2,y,INFJ,western korean japanese,0.0
1556740,Jvj0,m,39,b,3,4,y,INFJ,dessert korean western chinese japanese,0.0
1556773,EoHp,f,32,b,10,1,y,ISFJ,western korean japanese,0.0
1556781,RpK8,m,36,b,6,3,y,INTJ,western korean japanese,0.0
1556825,UEQk,f,29,h,1,2,y,INTJ,western korean japanese,1.0
1556830,rW0d,m,38,n,4,3,y,ESFJ,western chinese korean,0.0
1556904,IDSd,f,39,b,3,3,y,ESTJ,western korean japanese,1.0
1556965,NBAT,f,39,i,3,2,y,ENFJ,western,0.0
1556996,dCZ0,m,29,g,1,4,y,INFJ,western korean japanese,0.0
1557026,oFiX,m,36,b,6,1,y,ISFP,western korean japanese,0.0
1557233,llGZ,m,34,c,8,1,y,INFJ,western korean japanese,0.0
1557241,7Zwp,m,35,b,7,4,y,INFP,korean,0.0
1557419,kEyV,m,39,o,3,2,y,ESFJ,western chinese korean japanese,0.0
